Date, Hour, Minute, Air_Temp, Humidity, Surface_Temp
21-12-2023, 16, 1, 19.60, 60.00, 19.44
21-12-2023, 16, 2, 19.50, 60.80, 19.56
21-12-2023, 16, 3, 19.60, 60.20, 19.63
21-12-2023, 16, 4, 19.60, 60.30, 19.69
21-12-2023, 16, 5, 19.60, 60.30, 19.69
21-12-2023, 16, 6, 19.50, 60.50, 19.63
21-12-2023, 16, 7, 19.50, 60.80, 19.69
21-12-2023, 16, 8, 19.50, 61.20, 19.69
21-12-2023, 16, 9, 19.60, 61.10, 19.69
21-12-2023, 16, 11, 19.70, 61.20, 19.69
21-12-2023, 16, 12, 19.70, 60.90, 19.69
21-12-2023, 16, 13, 19.70, 61.30, 19.63
21-12-2023, 16, 14, 19.60, 61.50, 19.63
21-12-2023, 16, 15, 19.50, 61.80, 19.56
21-12-2023, 16, 16, 19.60, 61.80, 19.56
21-12-2023, 16, 17, 19.60, 61.70, 19.56
21-12-2023, 16, 18, 19.50, 61.70, 19.44
21-12-2023, 16, 19, 19.50, 61.90, 19.38
21-12-2023, 16, 20, 19.50, 61.90, 19.50
21-12-2023, 16, 21, 19.40, 62.10, 19.31
21-12-2023, 16, 23, 19.30, 62.50, 19.25
21-12-2023, 16, 24, 19.30, 62.90, 19.31
21-12-2023, 16, 25, 19.30, 62.90, 19.31
21-12-2023, 16, 26, 19.20, 63.10, 19.31
21-12-2023, 16, 27, 19.20, 63.30, 19.25
21-12-2023, 16, 28, 19.10, 63.60, 19.19
21-12-2023, 16, 29, 19.10, 64.00, 19.13
21-12-2023, 16, 30, 19.00, 64.20, 19.13
21-12-2023, 16, 31, 19.10, 64.30, 19.00
21-12-2023, 16, 32, 19.00, 64.50, 19.13
21-12-2023, 16, 33, 18.90, 64.90, 19.00
21-12-2023, 16, 35, 18.80, 65.20, 18.94
21-12-2023, 16, 36, 18.70, 65.60, 18.75
21-12-2023, 16, 37, 18.50, 66.10, 18.81
21-12-2023, 16, 38, 18.70, 66.30, 18.81
21-12-2023, 16, 39, 18.60, 66.30, 18.75
21-12-2023, 16, 40, 18.50, 66.60, 18.75
21-12-2023, 16, 41, 18.60, 67.10, 18.81
21-12-2023, 16, 42, 18.50, 66.90, 18.81
21-12-2023, 16, 43, 18.50, 67.10, 18.63
21-12-2023, 16, 44, 18.30, 67.50, 18.56
21-12-2023, 16, 45, 18.30, 68.10, 18.56
21-12-2023, 16, 47, 18.20, 68.50, 18.50
21-12-2023, 16, 48, 18.10, 68.80, 18.13
21-12-2023, 16, 49, 17.80, 69.50, 18.19
21-12-2023, 16, 50, 17.80, 70.20, 18.06
21-12-2023, 16, 51, 17.50, 70.60, 17.63
21-12-2023, 16, 52, 17.40, 71.60, 17.88
21-12-2023, 16, 53, 17.50, 71.80, 17.81
21-12-2023, 16, 54, 17.30, 71.80, 17.75
21-12-2023, 16, 55, 17.20, 72.50, 17.88
21-12-2023, 16, 56, 17.30, 73.10, 17.94
21-12-2023, 16, 57, 17.30, 72.90, 17.81
21-12-2023, 16, 59, 17.10, 73.30, 17.63
