Date, Hour, Minute, Air_Temp, Humidity, Surface_Temp
2-1-2024, 18, 0, 14.20, 69.40, 11.00
2-1-2024, 18, 1, 14.10, 68.80, 11.00
2-1-2024, 18, 2, 14.20, 69.40, 10.94
2-1-2024, 18, 3, 14.20, 68.90, 10.94
2-1-2024, 18, 4, 14.10, 69.00, 11.00
2-1-2024, 18, 5, 14.20, 70.50, 11.00
2-1-2024, 18, 7, 14.10, 70.30, 10.94
2-1-2024, 18, 8, 14.10, 69.90, 10.88
2-1-2024, 18, 9, 14.10, 71.80, 10.88
2-1-2024, 18, 10, 14.00, 71.60, 10.88
2-1-2024, 18, 11, 14.00, 70.90, 10.88
2-1-2024, 18, 12, 14.00, 71.70, 10.94
2-1-2024, 18, 13, 14.00, 71.90, 11.00
2-1-2024, 18, 14, 14.00, 71.90, 10.88
2-1-2024, 18, 15, 14.00, 72.60, 10.75
