Date, Hour, Minute, Air_Temp, Humidity, Surface_Temp
22-12-2023, 10, 0, 21.50, 62.50, 20.56
22-12-2023, 10, 1, 21.70, 62.40, 19.81
22-12-2023, 10, 2, 21.60, 62.10, 19.19
22-12-2023, 10, 3, 21.50, 62.20, 18.94
22-12-2023, 10, 4, 21.50, 63.00, 18.75
22-12-2023, 10, 5, 21.50, 63.30, 18.63
22-12-2023, 10, 6, 21.20, 63.80, 18.31
22-12-2023, 10, 7, 21.20, 64.00, 18.19
22-12-2023, 10, 8, 21.50, 63.10, 18.25
22-12-2023, 10, 9, 22.30, 61.10, 18.63
22-12-2023, 10, 11, 23.20, 58.40, 18.63
22-12-2023, 10, 12, 24.10, 56.70, 18.69
22-12-2023, 10, 13, 25.00, 54.60, 18.75
22-12-2023, 10, 14, 25.60, 53.30, 19.00
22-12-2023, 10, 15, 26.50, 51.80, 19.50
22-12-2023, 10, 16, 26.90, 50.70, 20.56
22-12-2023, 10, 17, 27.20, 49.50, 21.50
22-12-2023, 10, 18, 27.30, 49.10, 22.13
22-12-2023, 10, 19, 27.70, 48.70, 22.75
22-12-2023, 10, 20, 28.40, 47.30, 22.94
22-12-2023, 10, 21, 28.40, 47.30, 23.00
22-12-2023, 10, 23, 28.40, 46.60, 23.38
22-12-2023, 10, 24, 28.90, 45.50, 23.06
22-12-2023, 10, 25, 28.30, 45.80, 23.44
22-12-2023, 10, 26, 28.50, 46.80, 23.88
22-12-2023, 10, 27, 28.80, 46.50, 24.19
22-12-2023, 10, 28, 29.30, 45.40, 24.44
22-12-2023, 10, 29, 29.60, 45.60, 24.56
22-12-2023, 10, 30, 30.10, 45.10, 24.19
22-12-2023, 10, 31, 29.80, 44.00, 24.13
22-12-2023, 10, 32, 29.70, 43.70, 24.06
22-12-2023, 10, 34, 29.20, 43.60, 24.56
22-12-2023, 10, 35, 29.70, 44.40, 24.81
22-12-2023, 10, 36, 30.20, 43.20, 25.06
22-12-2023, 10, 37, 30.50, 43.00, 25.06
22-12-2023, 10, 38, 30.50, 42.80, 25.38
22-12-2023, 10, 39, 31.10, 42.60, 25.63
22-12-2023, 10, 40, 31.40, 42.20, 25.38
22-12-2023, 10, 41, 30.90, 41.10, 25.50
22-12-2023, 10, 42, 31.10, 41.00, 25.69
22-12-2023, 10, 43, 31.30, 41.30, 26.06
22-12-2023, 10, 44, 31.60, 41.20, 26.25
22-12-2023, 10, 46, 31.90, 41.20, 26.44
22-12-2023, 10, 47, 32.20, 40.30, 26.44
22-12-2023, 10, 48, 32.20, 39.60, 26.44
22-12-2023, 10, 49, 32.30, 39.40, 26.75
22-12-2023, 10, 50, 32.30, 39.70, 26.75
22-12-2023, 10, 51, 32.80, 39.00, 26.94
22-12-2023, 10, 52, 32.90, 38.30, 26.50
22-12-2023, 10, 53, 32.40, 39.60, 26.56
22-12-2023, 10, 54, 32.40, 39.40, 26.44
22-12-2023, 10, 55, 32.00, 39.60, 27.00
22-12-2023, 10, 56, 32.50, 39.60, 26.94
22-12-2023, 10, 58, 32.60, 38.90, 26.50
22-12-2023, 10, 59, 31.80, 40.20, 26.56
