Date, Hour, Minute, Air_Temp, Humidity, Surface_Temp
20-12-2023, 10, 50, 19.00, 68.90, 20.56
Date, Hour, Minute, Air_Temp, Humidity, Surface_Temp
Date, Hour, Minute, Air_Temp, Humidity, Surface_Temp
Date, Hour, Minute, Air_Temp, Humidity, Surface_Temp
20-12-2023, 10, 51, 19.30, 68.90, 21.00
Date, Hour, Minute, Air_Temp, Humidity, Surface_Temp
Date, Hour, Minute, Air_Temp, Humidity, Surface_Temp
Date, Hour, Minute, Air_Temp, Humidity, Surface_Temp
20-12-2023, 10, 52, 19.50, 67.50, 21.13
20-12-2023, 10, 55, 19.60, 68.20, 19.19
20-12-2023, 10, 58, 19.70, 67.10, 18.44
