Date, Hour, Minute, Air_Temp, Humidity, Surface_Temp
21-12-2023, 16, 0, 19.80, 51.40, 19.75
21-12-2023, 16, 1, 19.60, 52.00, 19.75
21-12-2023, 16, 2, 19.70, 52.10, 19.75
21-12-2023, 16, 3, 19.70, 51.90, 19.75
21-12-2023, 16, 4, 19.70, 52.00, 19.75
21-12-2023, 16, 5, 19.70, 52.10, 19.75
21-12-2023, 16, 6, 19.70, 52.40, 19.75
21-12-2023, 16, 8, 19.60, 52.60, 19.75
21-12-2023, 16, 9, 19.60, 52.60, 19.75
21-12-2023, 16, 10, 19.80, 52.60, 19.75
21-12-2023, 16, 11, 19.90, 52.40, 19.69
21-12-2023, 16, 12, 19.80, 52.70, 19.69
21-12-2023, 16, 13, 19.80, 53.00, 19.63
21-12-2023, 16, 14, 19.70, 53.10, 19.63
21-12-2023, 16, 15, 19.70, 53.30, 19.63
21-12-2023, 16, 16, 19.80, 53.10, 19.63
21-12-2023, 16, 17, 19.70, 52.90, 19.56
21-12-2023, 16, 19, 19.60, 53.30, 19.56
21-12-2023, 16, 20, 19.60, 53.20, 19.50
21-12-2023, 16, 21, 19.60, 53.40, 19.44
21-12-2023, 16, 22, 19.50, 53.60, 19.44
21-12-2023, 16, 23, 19.40, 53.80, 19.38
21-12-2023, 16, 24, 19.40, 54.00, 19.38
21-12-2023, 16, 25, 19.40, 54.10, 19.38
21-12-2023, 16, 26, 19.30, 54.20, 19.31
21-12-2023, 16, 27, 19.30, 54.50, 19.25
21-12-2023, 16, 28, 19.20, 54.70, 19.25
21-12-2023, 16, 30, 19.10, 54.90, 19.19
21-12-2023, 16, 31, 19.10, 54.90, 19.19
21-12-2023, 16, 32, 19.20, 55.20, 19.13
21-12-2023, 16, 33, 19.10, 55.30, 19.13
21-12-2023, 16, 34, 19.00, 55.60, 19.06
21-12-2023, 16, 35, 18.90, 55.80, 19.00
21-12-2023, 16, 36, 18.80, 56.10, 18.94
21-12-2023, 16, 37, 18.80, 56.30, 18.94
21-12-2023, 16, 38, 18.70, 56.30, 18.94
21-12-2023, 16, 39, 18.70, 56.40, 18.88
21-12-2023, 16, 41, 18.60, 56.80, 18.88
21-12-2023, 16, 42, 18.70, 56.80, 18.81
21-12-2023, 16, 43, 18.70, 56.80, 18.75
21-12-2023, 16, 44, 18.60, 57.10, 18.69
21-12-2023, 16, 45, 18.50, 57.30, 18.69
21-12-2023, 16, 46, 18.30, 57.90, 18.63
21-12-2023, 16, 47, 18.30, 58.00, 18.50
21-12-2023, 16, 48, 18.10, 58.50, 18.44
21-12-2023, 16, 49, 18.00, 59.00, 18.38
21-12-2023, 16, 50, 17.80, 59.10, 18.25
21-12-2023, 16, 51, 17.70, 59.90, 18.25
21-12-2023, 16, 53, 17.70, 60.10, 18.19
21-12-2023, 16, 54, 17.70, 60.20, 18.06
21-12-2023, 16, 55, 17.60, 60.60, 18.06
21-12-2023, 16, 56, 17.50, 61.10, 18.00
21-12-2023, 16, 57, 17.50, 61.00, 18.00
21-12-2023, 16, 58, 17.40, 61.30, 18.00
21-12-2023, 16, 59, 17.40, 61.50, 17.94
