Date, Hour, Minute, Air_Temp, Humidity, Surface_Temp
Date, Hour, Minute, Air_Temp, Humidity, Surface_Temp
Date, Hour, Minute, Air_Temp, Humidity, Surface_Temp
20-12-2023, 11, 24, 24.70, 39.30, 22.19
20-12-2023, 11, 27, 25.00, 39.00, 25.13
20-12-2023, 11, 30, 24.90, 39.00, 25.13
20-12-2023, 11, 33, 24.10, 39.50, 25.06
Date, Hour, Minute, Air_Temp, Humidity, Surface_Temp
20-12-2023, 11, 36, 22.40, 43.00, 25.00
20-12-2023, 11, 39, 22.50, 42.90, 25.88
20-12-2023, 11, 42, 23.80, 40.60, 25.44
