Date, Hour, Minute, Air_Temp, Humidity, Surface_Temp
2-1-2024, 18, 0, 14.20, 60.40, 11.50
2-1-2024, 18, 1, 14.30, 60.30, 11.56
2-1-2024, 18, 2, 14.20, 59.90, 11.44
2-1-2024, 18, 3, 14.20, 59.30, 11.44
2-1-2024, 18, 4, 14.20, 60.20, 11.50
2-1-2024, 18, 5, 14.20, 60.60, 11.44
2-1-2024, 18, 6, 14.10, 60.00, 11.38
2-1-2024, 18, 7, 14.10, 60.70, 11.44
2-1-2024, 18, 8, 14.10, 60.70, 11.38
2-1-2024, 18, 10, 14.10, 60.70, 11.44
2-1-2024, 18, 11, 14.00, 61.50, 11.50
2-1-2024, 18, 12, 14.00, 61.30, 11.56
2-1-2024, 18, 13, 14.00, 62.60, 11.50
2-1-2024, 18, 14, 14.00, 62.20, 11.44
2-1-2024, 18, 15, 14.00, 62.20, 11.44
