Date, Hour, Minute, Air_Temp, Humidity, Surface_Temp
19-1-2024, 12, 0, 12.60, 81.10, 11.63
19-1-2024, 12, 4, 12.70, 82.50, 11.81
19-1-2024, 12, 8, 13.00, 81.70, 11.94
19-1-2024, 12, 12, 13.20, 80.60, 12.00
19-1-2024, 12, 16, 13.30, 80.60, 12.13
19-1-2024, 12, 20, 13.50, 79.90, 12.19
19-1-2024, 12, 24, 13.50, 79.40, 12.38
19-1-2024, 12, 28, 13.60, 79.60, 12.44
19-1-2024, 12, 32, 13.80, 78.70, 12.50
19-1-2024, 12, 36, 13.80, 78.40, 12.44
19-1-2024, 12, 40, 13.60, 77.70, 12.38
19-1-2024, 12, 44, 13.50, 78.30, 12.38
19-1-2024, 12, 49, 13.50, 78.20, 12.63
19-1-2024, 12, 53, 13.60, 79.00, 12.75
19-1-2024, 12, 57, 13.80, 78.10, 12.81
