Date, Hour, Minute, Air_Temp, Humidity, Surface_Temp
18-1-2024, 1, 1, 10.70, 83.50, 8.88
18-1-2024, 1, 5, 10.70, 82.50, 8.88
18-1-2024, 1, 9, 10.70, 82.90, 8.81
18-1-2024, 1, 13, 10.60, 83.10, 8.81
18-1-2024, 1, 17, 10.60, 83.10, 8.81
18-1-2024, 1, 21, 10.60, 83.00, 8.75
18-1-2024, 1, 25, 10.60, 83.40, 8.75
18-1-2024, 1, 29, 10.50, 83.80, 8.69
18-1-2024, 1, 33, 10.40, 85.00, 8.75
18-1-2024, 1, 37, 10.50, 83.70, 8.75
18-1-2024, 1, 41, 10.50, 84.20, 8.75
18-1-2024, 1, 45, 10.40, 84.50, 8.75
18-1-2024, 1, 49, 10.30, 84.80, 8.69
18-1-2024, 1, 53, 10.30, 85.30, 8.69
18-1-2024, 1, 57, 10.20, 86.10, 8.69
