Date, Hour, Minute, Air_Temp, Humidity, Surface_Temp
18-1-2024, 23, 2, 10.30, 87.40, 8.88
18-1-2024, 23, 6, 10.40, 86.60, 8.94
18-1-2024, 23, 10, 10.50, 86.90, 8.88
18-1-2024, 23, 14, 10.40, 87.20, 8.88
18-1-2024, 23, 18, 10.30, 87.00, 8.81
18-1-2024, 23, 22, 10.30, 87.70, 8.88
18-1-2024, 23, 26, 10.20, 87.60, 8.81
18-1-2024, 23, 30, 10.20, 88.20, 8.81
18-1-2024, 23, 34, 10.20, 88.60, 8.81
18-1-2024, 23, 38, 10.10, 89.00, 8.88
18-1-2024, 23, 42, 10.20, 88.50, 8.81
18-1-2024, 23, 46, 10.30, 88.10, 8.75
18-1-2024, 23, 50, 10.20, 88.60, 8.88
18-1-2024, 23, 54, 10.20, 87.90, 8.81
18-1-2024, 23, 58, 10.30, 88.40, 8.94
