Date, Hour, Minute, Air_Temp, Humidity, Surface_Temp
18-1-2024, 12, 1, 15.00, 73.70, 13.75
18-1-2024, 12, 5, 15.30, 72.90, 14.00
18-1-2024, 12, 9, 15.60, 73.30, 14.31
18-1-2024, 12, 13, 15.90, 71.80, 14.38
18-1-2024, 12, 17, 16.00, 69.20, 14.50
18-1-2024, 12, 21, 16.00, 70.10, 14.63
18-1-2024, 12, 26, 16.10, 70.60, 14.56
18-1-2024, 12, 30, 16.20, 69.20, 14.63
18-1-2024, 12, 34, 16.30, 68.60, 15.00
18-1-2024, 12, 38, 16.70, 69.20, 15.25
18-1-2024, 12, 42, 16.90, 67.00, 15.38
18-1-2024, 12, 46, 17.20, 66.70, 15.56
18-1-2024, 12, 50, 17.40, 65.70, 15.75
18-1-2024, 12, 54, 17.60, 64.10, 15.81
18-1-2024, 12, 58, 17.60, 64.00, 15.88
