Date, Hour, Minute, Air_Temp, Humidity, Surface_Temp
18-1-2024, 8, 2, 10.00, 83.60, 8.19
18-1-2024, 8, 6, 10.00, 83.70, 8.25
18-1-2024, 8, 10, 10.00, 83.80, 8.13
18-1-2024, 8, 14, 10.00, 84.50, 8.19
18-1-2024, 8, 18, 10.00, 83.70, 8.25
18-1-2024, 8, 22, 10.00, 84.30, 8.19
18-1-2024, 8, 26, 10.00, 84.60, 8.25
18-1-2024, 8, 30, 10.00, 84.70, 8.31
18-1-2024, 8, 35, 10.10, 83.80, 8.38
18-1-2024, 8, 39, 10.20, 84.10, 8.38
18-1-2024, 8, 43, 10.20, 84.00, 8.38
18-1-2024, 8, 47, 10.20, 84.00, 8.50
18-1-2024, 8, 51, 10.30, 84.00, 8.44
18-1-2024, 8, 55, 10.30, 84.20, 8.50
18-1-2024, 8, 59, 10.50, 83.30, 8.63
