Date, Hour, Minute, Air_Temp, Humidity, Surface_Temp
18-1-2024, 19, 3, 12.80, 77.90, 11.44
18-1-2024, 19, 7, 12.70, 78.60, 11.38
18-1-2024, 19, 11, 12.60, 79.30, 11.31
18-1-2024, 19, 15, 12.50, 78.90, 11.19
18-1-2024, 19, 19, 12.50, 79.30, 11.19
18-1-2024, 19, 23, 12.40, 79.00, 11.06
18-1-2024, 19, 27, 12.30, 79.40, 11.06
18-1-2024, 19, 31, 12.30, 79.80, 10.94
18-1-2024, 19, 35, 12.20, 80.10, 10.88
18-1-2024, 19, 39, 12.10, 79.70, 10.88
18-1-2024, 19, 43, 12.10, 80.80, 10.75
18-1-2024, 19, 47, 12.00, 81.10, 10.63
18-1-2024, 19, 51, 11.80, 81.30, 10.56
18-1-2024, 19, 55, 11.80, 81.80, 10.50
18-1-2024, 19, 59, 11.70, 82.40, 10.44
