Date, Hour, Minute, Air_Temp, Humidity, Surface_Temp
1-1-2000, 0, 0, 21.40, 48.00, 21.50
1-1-2000, 0, 1, 21.30, 48.20, 22.44
1-1-2000, 0, 2, 20.80, 47.30, 23.44
1-1-2000, 0, 3, 21.20, 47.30, 24.44
1-1-2000, 0, 4, 21.50, 45.90, 24.38
1-1-2000, 0, 5, 21.60, 45.20, 24.19
1-1-2000, 0, 6, 21.70, 45.50, 23.88
1-1-2000, 0, 7, 21.80, 45.80, 24.25
1-1-2000, 0, 8, 21.80, 45.30, 24.25
1-1-2000, 0, 9, 21.90, 45.00, 23.81
1-1-2000, 0, 11, 21.90, 44.90, 24.19
1-1-2000, 0, 12, 21.80, 44.50, 23.44
1-1-2000, 0, 13, 21.60, 45.10, 23.75
1-1-2000, 0, 14, 21.60, 45.70, 24.13
1-1-2000, 0, 15, 21.70, 44.90, 23.81
1-1-2000, 0, 16, 21.60, 45.10, 23.38
1-1-2000, 0, 17, 21.50, 45.10, 23.31
1-1-2000, 0, 18, 21.40, 45.00, 23.75
1-1-2000, 0, 19, 21.30, 45.30, 23.38
1-1-2000, 0, 20, 21.20, 45.30, 22.88
1-1-2000, 0, 21, 21.10, 45.50, 22.81
1-1-2000, 0, 23, 21.00, 45.40, 23.00
1-1-2000, 0, 24, 20.80, 46.00, 23.19
1-1-2000, 0, 25, 20.70, 46.40, 23.19
1-1-2000, 0, 26, 20.60, 46.20, 23.38
1-1-2000, 0, 27, 20.60, 46.40, 23.19
1-1-2000, 0, 28, 20.50, 46.30, 22.38
1-1-2000, 0, 29, 20.50, 46.40, 22.00
1-1-2000, 0, 30, 20.30, 46.60, 22.88
1-1-2000, 0, 31, 20.30, 46.40, 23.19
1-1-2000, 0, 32, 20.10, 47.20, 22.88
1-1-2000, 0, 34, 20.10, 47.20, 23.00
1-1-2000, 0, 35, 20.00, 47.40, 22.69
1-1-2000, 0, 36, 20.00, 47.00, 22.69
1-1-2000, 0, 37, 19.90, 48.00, 21.19
1-1-2000, 0, 38, 19.80, 47.50, 21.75
1-1-2000, 0, 39, 19.80, 47.80, 21.81
1-1-2000, 0, 40, 19.90, 47.80, 21.19
1-1-2000, 0, 41, 19.90, 47.80, 21.25
1-1-2000, 0, 42, 19.90, 48.30, 21.19
1-1-2000, 0, 43, 19.80, 47.90, 20.75
1-1-2000, 0, 45, 19.80, 47.90, 21.31
1-1-2000, 0, 46, 19.80, 48.20, 21.19
1-1-2000, 0, 47, 19.80, 47.90, 21.13
1-1-2000, 0, 48, 19.70, 48.00, 20.94
1-1-2000, 0, 49, 19.70, 48.00, 20.94
1-1-2000, 0, 50, 19.70, 48.20, 20.69
1-1-2000, 0, 51, 19.70, 48.60, 20.31
1-1-2000, 0, 52, 19.60, 48.10, 20.63
1-1-2000, 0, 53, 19.60, 48.30, 21.06
1-1-2000, 0, 54, 19.50, 48.40, 20.81
1-1-2000, 0, 55, 19.50, 48.60, 20.00
1-1-2000, 0, 57, 19.40, 48.60, 19.56
1-1-2000, 0, 58, 19.30, 48.60, 19.69
1-1-2000, 0, 59, 19.20, 48.40, 19.81
