Date, Hour, Minute, Air_Temp, Humidity, Surface_Temp
1-1-2000, 2, 0, 17.70, 52.50, 18.13
1-1-2000, 2, 1, 17.70, 52.60, 17.88
1-1-2000, 2, 3, 17.60, 52.50, 17.94
1-1-2000, 2, 4, 17.60, 52.50, 17.94
1-1-2000, 2, 5, 17.60, 52.90, 18.19
1-1-2000, 2, 6, 17.60, 52.90, 18.06
1-1-2000, 2, 7, 17.60, 53.10, 18.06
1-1-2000, 2, 8, 17.60, 52.90, 18.00
1-1-2000, 2, 9, 17.50, 53.10, 17.88
1-1-2000, 2, 10, 17.50, 53.50, 17.63
1-1-2000, 2, 11, 17.40, 53.40, 17.56
1-1-2000, 2, 12, 17.40, 53.50, 17.69
1-1-2000, 2, 14, 17.40, 53.60, 17.50
1-1-2000, 2, 15, 17.40, 53.60, 17.44
1-1-2000, 2, 16, 17.30, 53.60, 17.44
1-1-2000, 2, 17, 17.30, 53.60, 17.63
1-1-2000, 2, 18, 17.30, 53.70, 17.63
1-1-2000, 2, 19, 17.30, 53.70, 17.50
1-1-2000, 2, 20, 17.30, 53.60, 17.44
1-1-2000, 2, 21, 17.20, 53.90, 17.50
1-1-2000, 2, 22, 17.20, 54.10, 17.56
1-1-2000, 2, 23, 17.20, 54.00, 17.38
1-1-2000, 2, 25, 17.20, 53.90, 17.38
1-1-2000, 2, 26, 17.20, 54.00, 17.13
1-1-2000, 2, 27, 17.10, 53.90, 17.06
1-1-2000, 2, 28, 17.10, 54.10, 17.00
1-1-2000, 2, 29, 17.10, 54.00, 16.88
1-1-2000, 2, 30, 17.00, 54.10, 17.00
1-1-2000, 2, 31, 17.00, 54.10, 16.94
1-1-2000, 2, 32, 17.00, 54.20, 16.81
1-1-2000, 2, 33, 17.00, 54.30, 17.13
1-1-2000, 2, 34, 16.90, 54.40, 17.13
1-1-2000, 2, 35, 16.90, 54.60, 17.19
1-1-2000, 2, 37, 16.90, 54.70, 16.88
1-1-2000, 2, 38, 16.90, 54.80, 16.56
1-1-2000, 2, 39, 16.80, 54.70, 16.63
1-1-2000, 2, 40, 16.80, 54.70, 16.50
1-1-2000, 2, 41, 16.80, 54.80, 16.44
1-1-2000, 2, 42, 16.70, 54.90, 16.44
1-1-2000, 2, 43, 16.70, 55.00, 16.44
1-1-2000, 2, 44, 16.60, 55.20, 16.56
1-1-2000, 2, 45, 16.60, 55.40, 16.31
1-1-2000, 2, 46, 16.50, 55.30, 16.56
1-1-2000, 2, 48, 16.50, 55.40, 16.50
1-1-2000, 2, 49, 16.50, 55.60, 16.56
1-1-2000, 2, 50, 16.50, 55.50, 16.44
1-1-2000, 2, 51, 16.60, 55.80, 16.44
1-1-2000, 2, 52, 16.60, 55.90, 16.31
1-1-2000, 2, 53, 16.60, 55.70, 16.44
1-1-2000, 2, 54, 16.60, 55.50, 16.38
1-1-2000, 2, 55, 16.60, 55.40, 16.25
1-1-2000, 2, 56, 16.60, 55.40, 16.25
1-1-2000, 2, 57, 16.60, 55.40, 16.25
1-1-2000, 2, 58, 16.60, 55.30, 16.06
