Date, Hour, Minute, Air_Temp, Humidity, Surface_Temp
1-1-2000, 1, 0, 21.00, 45.60, 23.88
1-1-2000, 1, 1, 20.90, 46.10, 23.94
1-1-2000, 1, 2, 20.70, 46.10, 24.44
1-1-2000, 1, 3, 20.80, 46.80, 24.13
1-1-2000, 1, 4, 20.70, 46.50, 24.00
1-1-2000, 1, 5, 20.60, 46.60, 23.75
1-1-2000, 1, 6, 20.50, 46.40, 23.50
1-1-2000, 1, 7, 20.40, 46.80, 23.13
1-1-2000, 1, 9, 20.30, 46.60, 22.38
1-1-2000, 1, 10, 20.20, 47.10, 22.13
1-1-2000, 1, 11, 20.10, 47.10, 21.63
1-1-2000, 1, 12, 20.00, 47.30, 21.94
1-1-2000, 1, 13, 20.00, 48.20, 22.00
1-1-2000, 1, 14, 20.00, 48.00, 21.69
1-1-2000, 1, 15, 19.90, 47.50, 21.56
1-1-2000, 1, 16, 19.90, 47.50, 21.38
1-1-2000, 1, 17, 19.90, 47.70, 21.75
1-1-2000, 1, 18, 19.80, 47.70, 21.56
1-1-2000, 1, 19, 19.80, 48.00, 21.63
1-1-2000, 1, 21, 19.70, 47.90, 21.44
1-1-2000, 1, 22, 19.70, 48.10, 21.25
1-1-2000, 1, 23, 19.60, 48.10, 21.19
1-1-2000, 1, 24, 19.60, 48.10, 21.19
1-1-2000, 1, 25, 19.60, 48.80, 21.25
1-1-2000, 1, 26, 19.50, 48.40, 21.06
1-1-2000, 1, 27, 19.50, 48.60, 21.38
1-1-2000, 1, 28, 19.50, 48.70, 21.31
1-1-2000, 1, 29, 19.50, 49.00, 21.25
1-1-2000, 1, 30, 19.40, 48.60, 21.31
1-1-2000, 1, 32, 19.40, 48.80, 20.81
1-1-2000, 1, 33, 19.40, 48.70, 20.69
1-1-2000, 1, 34, 19.30, 49.20, 20.75
1-1-2000, 1, 35, 19.30, 49.20, 20.63
1-1-2000, 1, 36, 19.30, 49.20, 20.56
1-1-2000, 1, 37, 19.20, 49.30, 20.50
1-1-2000, 1, 38, 19.20, 49.30, 20.19
1-1-2000, 1, 39, 19.10, 49.20, 20.44
1-1-2000, 1, 40, 19.10, 49.50, 20.38
1-1-2000, 1, 41, 19.10, 49.60, 19.69
1-1-2000, 1, 42, 19.00, 49.70, 19.88
1-1-2000, 1, 44, 18.90, 50.00, 19.88
1-1-2000, 1, 45, 18.80, 50.20, 19.81
1-1-2000, 1, 46, 18.80, 50.10, 19.63
1-1-2000, 1, 47, 18.80, 50.30, 19.56
1-1-2000, 1, 48, 18.80, 50.10, 19.50
1-1-2000, 1, 49, 18.80, 50.10, 19.31
1-1-2000, 1, 50, 18.70, 50.30, 19.31
1-1-2000, 1, 51, 18.70, 50.10, 19.19
1-1-2000, 1, 52, 18.60, 50.20, 19.06
1-1-2000, 1, 53, 18.60, 50.50, 19.00
1-1-2000, 1, 54, 18.60, 50.20, 19.25
1-1-2000, 1, 56, 18.60, 50.60, 19.06
1-1-2000, 1, 57, 18.60, 50.60, 19.13
1-1-2000, 1, 58, 18.50, 50.80, 19.25
1-1-2000, 1, 59, 18.50, 51.00, 19.19
Date, Hour, Minute, Air_Temp, Humidity, Surface_Temp
1-1-2000, 1, 0, 13.00, 78.30, 10.56
1-1-2000, 1, 1, 13.00, 78.60, 10.50
1-1-2000, 1, 2, 13.00, 79.00, 10.56
1-1-2000, 1, 3, 13.00, 78.60, 10.63
1-1-2000, 1, 5, 12.90, 78.90, 10.56
1-1-2000, 1, 6, 12.90, 78.80, 10.69
1-1-2000, 1, 7, 12.90, 78.80, 10.69
1-1-2000, 1, 8, 12.90, 78.80, 10.81
1-1-2000, 1, 9, 12.90, 79.20, 10.75
1-1-2000, 1, 10, 12.90, 79.20, 10.69
1-1-2000, 1, 11, 12.90, 79.00, 10.63
1-1-2000, 1, 12, 12.80, 79.20, 10.63
1-1-2000, 1, 13, 12.80, 79.90, 10.63
1-1-2000, 1, 14, 12.70, 80.10, 10.69
1-1-2000, 1, 15, 12.70, 80.00, 10.75
1-1-2000, 1, 17, 12.70, 80.00, 10.81
1-1-2000, 1, 18, 12.70, 80.10, 10.88
1-1-2000, 1, 19, 12.70, 80.00, 10.94
1-1-2000, 1, 20, 12.70, 79.90, 10.94
1-1-2000, 1, 21, 12.70, 80.30, 11.00
1-1-2000, 1, 22, 12.70, 80.20, 11.00
1-1-2000, 1, 23, 12.70, 80.20, 10.94
1-1-2000, 1, 24, 12.70, 80.40, 11.00
1-1-2000, 1, 25, 12.70, 80.10, 11.00
1-1-2000, 1, 26, 12.70, 80.20, 11.00
1-1-2000, 1, 28, 12.70, 80.50, 11.06
1-1-2000, 1, 29, 12.70, 80.20, 10.94
1-1-2000, 1, 30, 12.70, 80.30, 10.81
1-1-2000, 1, 31, 12.70, 80.20, 10.88
1-1-2000, 1, 32, 12.70, 80.40, 10.94
1-1-2000, 1, 33, 12.60, 80.60, 10.88
1-1-2000, 1, 34, 12.60, 80.60, 10.94
1-1-2000, 1, 35, 12.60, 80.80, 11.00
1-1-2000, 1, 36, 12.60, 81.00, 11.00
1-1-2000, 1, 37, 12.60, 80.80, 11.06
1-1-2000, 1, 38, 12.60, 80.70, 11.13
1-1-2000, 1, 40, 12.60, 80.70, 11.13
1-1-2000, 1, 41, 12.60, 81.00, 11.13
1-1-2000, 1, 42, 12.60, 81.00, 11.06
1-1-2000, 1, 43, 12.70, 80.90, 11.19
1-1-2000, 1, 44, 12.60, 80.70, 11.25
1-1-2000, 1, 45, 12.60, 81.10, 11.31
1-1-2000, 1, 46, 12.60, 81.50, 11.19
1-1-2000, 1, 47, 12.60, 81.20, 11.25
1-1-2000, 1, 48, 12.60, 81.10, 11.31
1-1-2000, 1, 49, 12.60, 81.00, 11.50
1-1-2000, 1, 50, 12.60, 81.00, 11.50
1-1-2000, 1, 52, 12.60, 80.90, 11.50
1-1-2000, 1, 53, 12.70, 80.70, 11.56
1-1-2000, 1, 54, 12.70, 80.60, 11.63
1-1-2000, 1, 55, 12.70, 81.00, 11.75
1-1-2000, 1, 56, 12.70, 81.00, 11.75
1-1-2000, 1, 57, 12.70, 80.90, 11.88
1-1-2000, 1, 58, 12.80, 80.80, 11.88
1-1-2000, 1, 59, 12.80, 81.20, 11.81
