Date, Hour, Minute, Air_Temp, Humidity, Surface_Temp
21-12-2023, 9, 51, 18.40, 73.10, 18.06
Date, Hour, Minute, Air_Temp, Humidity, Surface_Temp
Date, Hour, Minute, Air_Temp, Humidity, Surface_Temp
21-12-2023, 9, 52, 18.30, 73.80, 18.13
21-12-2023, 9, 53, 18.50, 70.70, 18.13
21-12-2023, 9, 54, 18.60, 72.40, 17.94
21-12-2023, 9, 55, 18.70, 68.50, 17.81
21-12-2023, 9, 56, 18.80, 67.70, 17.69
21-12-2023, 9, 57, 18.90, 67.80, 17.63
21-12-2023, 9, 58, 19.10, 67.70, 17.63
21-12-2023, 9, 59, 19.10, 67.00, 17.56
