Date, Hour, Minute, Air_Temp, Humidity, Surface_Temp
1-1-2000, 0, 0, 20.50, 48.60, 24.56
1-1-2000, 0, 1, 20.50, 49.90, 24.31
1-1-2000, 0, 2, 20.70, 49.20, 25.06
1-1-2000, 0, 3, 21.00, 49.10, 25.56
1-1-2000, 0, 4, 21.30, 48.50, 25.13
1-1-2000, 0, 5, 21.60, 47.80, 25.63
1-1-2000, 0, 6, 21.80, 47.30, 25.75
1-1-2000, 0, 7, 22.00, 47.50, 26.31
1-1-2000, 0, 8, 22.10, 47.20, 25.81
1-1-2000, 0, 9, 22.30, 46.10, 26.25
1-1-2000, 0, 10, 22.40, 45.80, 25.88
1-1-2000, 0, 12, 22.40, 45.30, 25.38
1-1-2000, 0, 13, 22.40, 45.00, 25.75
1-1-2000, 0, 14, 22.50, 45.60, 25.88
1-1-2000, 0, 15, 22.60, 45.00, 26.06
1-1-2000, 0, 16, 22.60, 45.70, 26.19
1-1-2000, 0, 17, 22.60, 44.40, 25.56
1-1-2000, 0, 18, 22.60, 44.40, 25.75
1-1-2000, 0, 19, 22.60, 44.70, 25.63
1-1-2000, 0, 20, 22.60, 44.50, 25.06
1-1-2000, 0, 21, 22.50, 43.70, 25.31
1-1-2000, 0, 23, 22.40, 44.20, 24.69
1-1-2000, 0, 24, 22.30, 44.40, 24.94
1-1-2000, 0, 25, 22.30, 44.30, 25.38
1-1-2000, 0, 26, 22.20, 43.90, 25.94
1-1-2000, 0, 27, 22.20, 44.30, 25.75
1-1-2000, 0, 28, 22.20, 44.70, 25.56
1-1-2000, 0, 29, 22.00, 44.50, 25.31
1-1-2000, 0, 30, 21.90, 44.60, 25.13
1-1-2000, 0, 31, 21.90, 44.60, 24.75
1-1-2000, 0, 32, 21.80, 44.80, 25.63
1-1-2000, 0, 33, 21.80, 45.20, 25.94
1-1-2000, 0, 35, 21.80, 45.40, 25.50
1-1-2000, 0, 36, 21.80, 45.10, 25.50
1-1-2000, 0, 37, 21.70, 45.50, 25.63
1-1-2000, 0, 38, 21.70, 44.60, 25.81
1-1-2000, 0, 39, 21.70, 45.80, 26.19
1-1-2000, 0, 40, 21.70, 45.90, 26.06
1-1-2000, 0, 41, 21.70, 45.60, 25.44
1-1-2000, 0, 42, 21.60, 45.10, 25.56
1-1-2000, 0, 43, 21.50, 45.50, 25.13
1-1-2000, 0, 44, 21.50, 45.30, 25.06
1-1-2000, 0, 45, 21.50, 46.00, 25.13
1-1-2000, 0, 47, 21.40, 45.90, 25.00
1-1-2000, 0, 48, 21.40, 45.50, 25.31
1-1-2000, 0, 49, 21.40, 46.00, 25.44
1-1-2000, 0, 50, 21.40, 45.60, 25.44
1-1-2000, 0, 51, 21.40, 45.80, 25.19
1-1-2000, 0, 52, 21.40, 45.60, 25.38
1-1-2000, 0, 53, 21.30, 45.70, 25.31
1-1-2000, 0, 54, 21.40, 46.30, 26.00
1-1-2000, 0, 55, 21.40, 46.20, 25.31
1-1-2000, 0, 56, 21.30, 45.80, 24.56
1-1-2000, 0, 58, 21.20, 45.50, 24.75
1-1-2000, 0, 59, 21.10, 45.70, 24.44
Date, Hour, Minute, Air_Temp, Humidity, Surface_Temp
1-1-2000, 0, 0, 15.30, 76.90, 15.06
1-1-2000, 0, 1, 15.40, 78.60, 15.25
1-1-2000, 0, 2, 15.60, 72.30, 15.31
1-1-2000, 0, 3, 15.80, 71.40, 15.31
1-1-2000, 0, 4, 16.00, 70.40, 13.06
1-1-2000, 0, 5, 16.00, 67.70, 14.06
1-1-2000, 0, 6, 16.10, 68.10, 14.56
1-1-2000, 0, 7, 16.10, 67.90, 14.94
Date, Hour, Minute, Air_Temp, Humidity, Surface_Temp
1-1-2000, 0, 49, 15.20, 67.10, 12.25
1-1-2000, 0, 50, 15.10, 68.20, 11.44
1-1-2000, 0, 51, 14.50, 70.00, 11.06
1-1-2000, 0, 52, 14.00, 71.70, 10.88
1-1-2000, 0, 54, 13.70, 73.60, 10.69
1-1-2000, 0, 55, 13.40, 75.20, 10.63
1-1-2000, 0, 56, 13.30, 76.80, 10.56
1-1-2000, 0, 57, 13.20, 77.40, 10.63
1-1-2000, 0, 58, 13.20, 77.60, 10.50
1-1-2000, 0, 59, 13.10, 77.60, 10.50
