Date, Hour, Minute, Air_Temp, Humidity, Surface_Temp
21-12-2023, 18, 0, 15.90, 66.40, 17.13
21-12-2023, 18, 1, 15.90, 66.40, 17.13
21-12-2023, 18, 2, 15.90, 66.60, 17.13
21-12-2023, 18, 3, 15.90, 66.80, 17.13
21-12-2023, 18, 5, 15.80, 66.60, 17.06
21-12-2023, 18, 6, 15.70, 67.00, 17.06
21-12-2023, 18, 7, 15.60, 68.10, 17.06
21-12-2023, 18, 8, 15.60, 67.70, 17.00
21-12-2023, 18, 9, 15.60, 66.90, 17.00
21-12-2023, 18, 10, 15.60, 67.00, 17.00
21-12-2023, 18, 11, 15.60, 67.10, 16.94
21-12-2023, 18, 12, 15.50, 67.50, 16.94
21-12-2023, 18, 13, 15.40, 67.10, 16.88
21-12-2023, 18, 14, 15.40, 67.50, 16.88
21-12-2023, 18, 16, 15.40, 67.70, 16.88
21-12-2023, 18, 17, 15.30, 67.50, 16.81
21-12-2023, 18, 18, 15.30, 67.90, 16.81
21-12-2023, 18, 19, 15.40, 67.90, 16.81
21-12-2023, 18, 20, 15.30, 68.00, 16.75
21-12-2023, 18, 21, 15.10, 68.10, 16.75
21-12-2023, 18, 22, 15.10, 68.90, 16.69
21-12-2023, 18, 23, 15.10, 68.90, 16.69
21-12-2023, 18, 24, 15.10, 68.20, 16.69
21-12-2023, 18, 25, 15.10, 69.20, 16.75
Date, Hour, Minute, Air_Temp, Humidity, Surface_Temp
