Date, Hour, Minute, Air_Temp, Humidity, Surface_Temp
21-12-2023, 14, 0, 27.10, 32.10, 24.81
21-12-2023, 14, 1, 26.70, 33.20, 24.75
21-12-2023, 14, 2, 26.50, 33.90, 24.25
21-12-2023, 14, 3, 26.40, 34.40, 24.31
21-12-2023, 14, 4, 26.50, 34.30, 24.63
21-12-2023, 14, 5, 26.70, 34.30, 24.50
21-12-2023, 14, 7, 26.60, 34.50, 24.56
21-12-2023, 14, 8, 26.60, 34.70, 24.56
21-12-2023, 14, 9, 26.70, 34.90, 24.25
21-12-2023, 14, 10, 26.60, 34.90, 23.81
21-12-2023, 14, 11, 26.10, 35.10, 24.00
21-12-2023, 14, 12, 25.70, 36.00, 23.69
21-12-2023, 14, 13, 24.70, 37.40, 23.56
21-12-2023, 14, 14, 24.20, 39.20, 23.50
21-12-2023, 14, 15, 23.60, 40.40, 23.06
21-12-2023, 14, 16, 23.20, 41.40, 22.56
21-12-2023, 14, 17, 23.00, 42.10, 22.44
21-12-2023, 14, 19, 22.80, 42.60, 22.13
21-12-2023, 14, 20, 22.60, 43.10, 22.31
21-12-2023, 14, 21, 22.40, 43.50, 22.44
21-12-2023, 14, 22, 22.40, 43.80, 22.19
21-12-2023, 14, 23, 22.20, 43.60, 22.31
21-12-2023, 14, 24, 22.10, 44.00, 22.25
21-12-2023, 14, 25, 22.00, 43.80, 22.31
21-12-2023, 14, 26, 21.90, 44.50, 22.25
21-12-2023, 14, 27, 22.00, 45.10, 22.06
21-12-2023, 14, 28, 21.90, 45.30, 22.00
21-12-2023, 14, 30, 21.80, 45.80, 22.25
21-12-2023, 14, 31, 21.80, 45.50, 22.31
21-12-2023, 14, 32, 21.80, 45.80, 22.25
21-12-2023, 14, 33, 21.80, 46.00, 22.19
21-12-2023, 14, 34, 21.80, 46.00, 22.25
21-12-2023, 14, 35, 21.80, 46.10, 22.25
21-12-2023, 14, 36, 21.70, 46.10, 22.25
21-12-2023, 14, 37, 21.70, 46.00, 21.94
21-12-2023, 14, 38, 21.70, 45.90, 21.88
21-12-2023, 14, 39, 21.60, 46.00, 21.81
21-12-2023, 14, 40, 21.50, 45.80, 21.88
21-12-2023, 14, 42, 21.50, 46.20, 21.88
21-12-2023, 14, 43, 21.50, 46.40, 21.88
21-12-2023, 14, 44, 21.40, 46.50, 21.88
21-12-2023, 14, 45, 21.40, 46.80, 21.81
21-12-2023, 14, 46, 21.40, 46.80, 21.81
21-12-2023, 14, 47, 21.40, 46.90, 21.75
21-12-2023, 14, 48, 21.30, 47.00, 21.81
21-12-2023, 14, 49, 21.30, 47.10, 21.88
21-12-2023, 14, 50, 21.30, 47.30, 21.88
21-12-2023, 14, 51, 21.30, 47.50, 21.81
21-12-2023, 14, 53, 21.30, 47.50, 21.75
21-12-2023, 14, 54, 21.20, 47.70, 21.63
21-12-2023, 14, 55, 21.20, 48.00, 21.63
21-12-2023, 14, 56, 21.10, 48.20, 21.69
21-12-2023, 14, 57, 21.10, 48.60, 21.63
21-12-2023, 14, 58, 21.10, 48.60, 21.63
21-12-2023, 14, 59, 21.20, 48.60, 21.81
