Date, Hour, Minute, Air_Temp, Humidity, Surface_Temp
22-12-2023, 11, 0, 32.60, 32.50, 23.06
22-12-2023, 11, 1, 32.30, 32.00, 23.19
22-12-2023, 11, 2, 31.70, 32.70, 23.56
22-12-2023, 11, 3, 32.10, 32.50, 24.13
22-12-2023, 11, 4, 31.40, 33.30, 23.63
22-12-2023, 11, 5, 30.60, 33.80, 23.63
22-12-2023, 11, 6, 31.20, 34.40, 23.75
22-12-2023, 11, 7, 31.40, 34.00, 24.06
22-12-2023, 11, 8, 32.10, 33.70, 24.44
22-12-2023, 11, 10, 32.50, 32.60, 24.19
22-12-2023, 11, 11, 32.50, 32.10, 24.50
22-12-2023, 11, 12, 32.70, 31.50, 24.63
22-12-2023, 11, 13, 32.00, 31.70, 25.00
22-12-2023, 11, 14, 32.30, 32.40, 25.44
22-12-2023, 11, 15, 32.80, 31.80, 25.44
22-12-2023, 11, 16, 32.20, 31.90, 25.25
22-12-2023, 11, 17, 31.90, 32.30, 25.19
22-12-2023, 11, 18, 31.60, 32.50, 24.88
22-12-2023, 11, 19, 31.00, 32.30, 24.81
22-12-2023, 11, 21, 30.60, 33.90, 24.63
22-12-2023, 11, 22, 31.40, 33.60, 23.88
22-12-2023, 11, 23, 30.50, 33.30, 23.69
22-12-2023, 11, 24, 29.90, 33.80, 23.81
22-12-2023, 11, 25, 30.20, 34.10, 24.44
22-12-2023, 11, 26, 31.00, 33.20, 24.88
22-12-2023, 11, 27, 30.70, 33.00, 24.63
22-12-2023, 11, 28, 29.90, 34.10, 25.19
22-12-2023, 11, 29, 29.30, 35.30, 25.56
22-12-2023, 11, 30, 29.00, 35.70, 25.56
22-12-2023, 11, 31, 28.80, 36.60, 25.88
22-12-2023, 11, 33, 29.20, 36.80, 26.50
22-12-2023, 11, 34, 30.10, 35.90, 26.75
22-12-2023, 11, 35, 30.30, 35.10, 25.94
22-12-2023, 11, 36, 30.80, 34.90, 26.25
22-12-2023, 11, 37, 30.60, 34.00, 26.44
22-12-2023, 11, 38, 30.70, 33.70, 26.25
22-12-2023, 11, 39, 31.10, 33.60, 26.25
22-12-2023, 11, 40, 31.00, 33.00, 26.13
22-12-2023, 11, 41, 31.00, 33.20, 26.50
22-12-2023, 11, 42, 31.10, 32.80, 26.25
22-12-2023, 11, 44, 30.90, 33.60, 26.44
22-12-2023, 11, 45, 31.10, 33.40, 26.75
22-12-2023, 11, 46, 31.40, 32.50, 26.75
22-12-2023, 11, 47, 31.40, 32.60, 26.94
22-12-2023, 11, 48, 31.80, 32.20, 27.25
22-12-2023, 11, 49, 32.50, 31.10, 27.63
22-12-2023, 11, 50, 32.40, 30.30, 26.63
22-12-2023, 11, 51, 31.60, 29.70, 26.63
22-12-2023, 11, 52, 31.30, 30.10, 26.69
22-12-2023, 11, 53, 31.40, 29.10, 26.88
22-12-2023, 11, 54, 31.40, 29.20, 27.19
22-12-2023, 11, 56, 31.40, 28.80, 26.94
22-12-2023, 11, 57, 31.90, 29.30, 27.06
22-12-2023, 11, 58, 32.20, 29.50, 27.06
22-12-2023, 11, 59, 32.30, 29.50, 27.63
