Date, Hour, Minute, Air_Temp, Humidity, Surface_Temp
21-12-2023, 17, 0, 17.20, 62.60, 18.50
21-12-2023, 17, 1, 17.10, 62.60, 18.44
21-12-2023, 17, 2, 17.00, 63.00, 18.44
21-12-2023, 17, 3, 17.00, 63.20, 18.38
21-12-2023, 17, 4, 17.00, 63.40, 18.38
21-12-2023, 17, 5, 17.00, 63.50, 18.31
21-12-2023, 17, 6, 16.90, 63.80, 18.25
21-12-2023, 17, 8, 16.80, 64.00, 18.19
21-12-2023, 17, 9, 16.60, 64.40, 18.19
21-12-2023, 17, 10, 16.60, 65.40, 18.19
21-12-2023, 17, 11, 16.50, 65.50, 18.13
21-12-2023, 17, 12, 16.50, 66.20, 18.19
21-12-2023, 17, 13, 16.60, 66.30, 18.13
21-12-2023, 17, 14, 16.50, 66.30, 18.13
21-12-2023, 17, 15, 16.50, 66.50, 18.06
21-12-2023, 17, 16, 16.50, 66.50, 18.06
21-12-2023, 17, 17, 16.50, 66.70, 18.00
21-12-2023, 17, 18, 16.40, 66.40, 18.00
21-12-2023, 17, 20, 16.30, 66.90, 17.94
21-12-2023, 17, 21, 16.40, 67.40, 18.00
21-12-2023, 17, 22, 16.50, 67.50, 18.00
21-12-2023, 17, 23, 16.50, 67.00, 17.94
21-12-2023, 17, 24, 16.60, 66.70, 17.94
21-12-2023, 17, 25, 16.60, 66.70, 17.88
21-12-2023, 17, 26, 16.60, 66.80, 17.88
21-12-2023, 17, 27, 16.60, 66.40, 17.81
21-12-2023, 17, 28, 16.60, 66.00, 17.81
21-12-2023, 17, 29, 16.50, 65.70, 17.81
21-12-2023, 17, 31, 16.50, 65.50, 17.75
21-12-2023, 17, 32, 16.60, 65.40, 17.69
21-12-2023, 17, 33, 16.50, 66.00, 17.69
21-12-2023, 17, 34, 16.40, 65.70, 17.63
21-12-2023, 17, 35, 16.40, 65.70, 17.63
21-12-2023, 17, 36, 16.40, 65.80, 17.63
21-12-2023, 17, 37, 16.40, 65.40, 17.63
21-12-2023, 17, 38, 16.40, 65.30, 17.56
21-12-2023, 17, 39, 16.30, 65.50, 17.56
21-12-2023, 17, 40, 16.30, 65.40, 17.50
21-12-2023, 17, 41, 16.20, 65.50, 17.50
21-12-2023, 17, 43, 16.30, 65.70, 17.50
21-12-2023, 17, 44, 16.20, 66.00, 17.44
21-12-2023, 17, 45, 16.20, 66.40, 17.44
21-12-2023, 17, 46, 16.10, 66.40, 17.38
21-12-2023, 17, 47, 16.00, 66.80, 17.38
21-12-2023, 17, 48, 16.00, 67.00, 17.38
21-12-2023, 17, 49, 16.00, 66.20, 17.38
21-12-2023, 17, 50, 16.00, 66.00, 17.31
21-12-2023, 17, 51, 15.90, 66.90, 17.31
21-12-2023, 17, 52, 15.90, 67.20, 17.25
21-12-2023, 17, 54, 15.90, 66.70, 17.25
21-12-2023, 17, 55, 15.90, 66.80, 17.25
21-12-2023, 17, 56, 15.90, 66.40, 17.25
21-12-2023, 17, 57, 15.90, 66.20, 17.25
21-12-2023, 17, 58, 16.00, 66.40, 17.19
21-12-2023, 17, 59, 15.90, 66.60, 17.19
