Date, Hour, Minute, Air_Temp, Humidity, Surface_Temp
21-12-2023, 14, 0, 26.00, 35.70, 24.13
21-12-2023, 14, 1, 25.70, 36.80, 24.06
21-12-2023, 14, 2, 25.50, 37.30, 23.75
21-12-2023, 14, 3, 25.40, 37.80, 23.88
21-12-2023, 14, 4, 25.40, 37.60, 24.06
21-12-2023, 14, 5, 25.70, 37.70, 24.06
21-12-2023, 14, 6, 25.60, 37.80, 24.06
21-12-2023, 14, 8, 25.60, 38.10, 24.13
21-12-2023, 14, 9, 25.70, 38.20, 24.00
21-12-2023, 14, 10, 25.60, 38.30, 23.56
21-12-2023, 14, 11, 25.10, 38.30, 23.50
21-12-2023, 14, 12, 25.00, 39.00, 23.31
21-12-2023, 14, 13, 24.30, 39.70, 23.19
21-12-2023, 14, 14, 24.10, 41.10, 23.19
21-12-2023, 14, 15, 23.40, 42.10, 22.94
21-12-2023, 14, 16, 23.10, 43.20, 22.31
21-12-2023, 14, 17, 22.80, 43.90, 22.06
21-12-2023, 14, 18, 22.60, 44.30, 21.81
21-12-2023, 14, 20, 22.40, 44.90, 21.88
21-12-2023, 14, 21, 22.10, 45.30, 21.88
21-12-2023, 14, 22, 22.00, 45.70, 21.75
21-12-2023, 14, 23, 21.90, 45.60, 21.81
21-12-2023, 14, 24, 21.80, 45.90, 21.81
21-12-2023, 14, 25, 21.80, 45.60, 21.75
21-12-2023, 14, 26, 21.70, 46.20, 21.69
21-12-2023, 14, 27, 21.70, 46.90, 21.63
21-12-2023, 14, 28, 21.60, 47.10, 21.56
21-12-2023, 14, 29, 21.50, 47.40, 21.63
21-12-2023, 14, 30, 21.50, 47.20, 21.69
21-12-2023, 14, 32, 21.50, 47.50, 21.69
21-12-2023, 14, 33, 21.60, 47.80, 21.56
21-12-2023, 14, 34, 21.50, 47.70, 21.56
21-12-2023, 14, 35, 21.50, 47.80, 21.63
21-12-2023, 14, 36, 21.50, 47.70, 21.63
21-12-2023, 14, 37, 21.50, 47.90, 21.44
21-12-2023, 14, 38, 21.50, 47.50, 21.38
21-12-2023, 14, 39, 21.40, 47.50, 21.38
21-12-2023, 14, 40, 21.40, 47.50, 21.31
21-12-2023, 14, 41, 21.30, 47.80, 21.25
21-12-2023, 14, 43, 21.30, 48.00, 21.25
21-12-2023, 14, 44, 21.30, 48.10, 21.25
21-12-2023, 14, 45, 21.30, 48.30, 21.19
21-12-2023, 14, 46, 21.30, 48.30, 21.19
21-12-2023, 14, 47, 21.20, 48.30, 21.19
21-12-2023, 14, 48, 21.20, 48.50, 21.13
21-12-2023, 14, 49, 21.10, 48.50, 21.13
21-12-2023, 14, 50, 21.10, 48.70, 21.13
21-12-2023, 14, 51, 21.20, 49.00, 21.06
21-12-2023, 14, 52, 21.20, 48.90, 21.06
21-12-2023, 14, 53, 21.10, 49.20, 21.00
21-12-2023, 14, 55, 21.10, 49.40, 21.00
21-12-2023, 14, 56, 21.00, 49.50, 20.94
21-12-2023, 14, 57, 21.00, 50.00, 20.94
21-12-2023, 14, 58, 21.00, 49.90, 20.94
21-12-2023, 14, 59, 21.00, 49.80, 20.94
