Date, Hour, Minute, Air_Temp, Humidity, Surface_Temp
1-1-2000, 4, 0, 15.30, 60.20, 13.56
1-1-2000, 4, 1, 15.30, 59.80, 13.50
1-1-2000, 4, 2, 15.30, 60.30, 13.50
1-1-2000, 4, 3, 15.30, 60.40, 13.44
1-1-2000, 4, 4, 15.20, 60.40, 13.38
1-1-2000, 4, 5, 15.20, 60.60, 13.31
1-1-2000, 4, 6, 15.20, 60.70, 13.25
1-1-2000, 4, 7, 15.10, 60.60, 13.19
1-1-2000, 4, 8, 15.20, 60.60, 13.13
1-1-2000, 4, 10, 15.10, 60.30, 13.06
1-1-2000, 4, 11, 15.10, 60.60, 13.00
1-1-2000, 4, 12, 15.10, 60.90, 12.94
1-1-2000, 4, 13, 15.10, 60.40, 12.88
1-1-2000, 4, 14, 15.10, 60.00, 12.88
1-1-2000, 4, 15, 15.00, 60.50, 12.75
1-1-2000, 4, 16, 15.00, 60.50, 12.75
1-1-2000, 4, 17, 15.00, 60.50, 12.75
1-1-2000, 4, 18, 14.90, 61.00, 12.69
1-1-2000, 4, 19, 14.90, 61.00, 12.63
1-1-2000, 4, 21, 14.90, 61.30, 12.56
1-1-2000, 4, 22, 14.80, 61.70, 12.50
1-1-2000, 4, 23, 14.80, 61.30, 12.44
1-1-2000, 4, 24, 14.80, 61.80, 12.38
1-1-2000, 4, 25, 14.80, 61.00, 12.31
1-1-2000, 4, 26, 14.80, 61.00, 12.25
1-1-2000, 4, 27, 14.80, 61.10, 12.25
1-1-2000, 4, 28, 14.70, 61.30, 12.19
1-1-2000, 4, 29, 14.70, 60.50, 12.13
1-1-2000, 4, 30, 14.70, 60.30, 12.06
1-1-2000, 4, 31, 14.70, 60.20, 12.00
1-1-2000, 4, 33, 14.70, 60.30, 12.06
1-1-2000, 4, 34, 14.60, 60.90, 12.00
1-1-2000, 4, 35, 14.60, 60.60, 11.94
1-1-2000, 4, 36, 14.50, 60.80, 11.88
1-1-2000, 4, 37, 14.50, 61.00, 11.88
1-1-2000, 4, 38, 14.50, 60.90, 11.75
1-1-2000, 4, 39, 14.50, 60.80, 11.69
1-1-2000, 4, 40, 14.50, 60.80, 11.63
1-1-2000, 4, 41, 14.40, 60.90, 11.63
1-1-2000, 4, 42, 14.40, 60.60, 11.56
1-1-2000, 4, 43, 14.40, 60.50, 11.50
1-1-2000, 4, 45, 14.30, 60.70, 11.50
1-1-2000, 4, 46, 14.30, 60.50, 11.50
1-1-2000, 4, 47, 14.30, 60.60, 11.44
1-1-2000, 4, 48, 14.30, 60.90, 11.38
1-1-2000, 4, 49, 14.20, 61.50, 11.38
1-1-2000, 4, 50, 14.20, 61.90, 11.31
1-1-2000, 4, 51, 14.20, 61.80, 11.25
1-1-2000, 4, 52, 14.10, 61.30, 11.31
1-1-2000, 4, 53, 14.10, 62.00, 11.31
1-1-2000, 4, 54, 14.10, 62.50, 11.25
1-1-2000, 4, 56, 14.10, 63.40, 11.25
1-1-2000, 4, 57, 14.00, 63.70, 11.19
1-1-2000, 4, 58, 14.00, 63.60, 11.19
1-1-2000, 4, 59, 14.00, 63.80, 11.13
