Date, Hour, Minute, Air_Temp, Humidity, Surface_Temp
21-12-2023, 9, 53, 18.30, 75.70, 19.00
Date, Hour, Minute, Air_Temp, Humidity, Surface_Temp
Date, Hour, Minute, Air_Temp, Humidity, Surface_Temp
Date, Hour, Minute, Air_Temp, Humidity, Surface_Temp
21-12-2023, 9, 54, 18.10, 76.50, 18.94
21-12-2023, 9, 55, 18.20, 75.40, 19.50
21-12-2023, 9, 56, 18.40, 74.10, 19.75
21-12-2023, 9, 57, 18.60, 73.00, 19.88
21-12-2023, 9, 58, 18.80, 72.10, 19.94
21-12-2023, 9, 59, 19.00, 70.80, 19.56
