Date, Hour, Minute, Air_Temp, Humidity, Surface_Temp
22-12-2023, 11, 1, 28.70, 39.20, 27.13
22-12-2023, 11, 2, 28.50, 39.40, 27.25
22-12-2023, 11, 3, 28.70, 39.60, 27.56
22-12-2023, 11, 4, 29.00, 39.00, 27.25
22-12-2023, 11, 5, 28.60, 38.70, 26.63
22-12-2023, 11, 6, 28.50, 39.50, 27.13
22-12-2023, 11, 7, 28.80, 39.30, 27.81
22-12-2023, 11, 8, 29.20, 38.80, 28.25
22-12-2023, 11, 9, 29.50, 38.60, 27.88
22-12-2023, 11, 11, 29.50, 38.00, 27.56
22-12-2023, 11, 12, 29.60, 37.40, 27.69
22-12-2023, 11, 13, 29.30, 37.60, 27.69
22-12-2023, 11, 14, 29.40, 38.00, 28.19
22-12-2023, 11, 15, 30.00, 37.80, 28.44
22-12-2023, 11, 16, 29.70, 37.10, 28.56
22-12-2023, 11, 17, 29.40, 36.90, 28.31
22-12-2023, 11, 18, 29.10, 37.20, 27.94
22-12-2023, 11, 19, 29.00, 37.40, 27.56
22-12-2023, 11, 20, 28.30, 38.30, 28.00
22-12-2023, 11, 21, 28.60, 38.80, 27.81
22-12-2023, 11, 23, 28.60, 37.90, 27.88
22-12-2023, 11, 24, 28.40, 38.40, 27.75
22-12-2023, 11, 25, 28.30, 38.60, 28.31
22-12-2023, 11, 26, 28.80, 38.40, 28.88
22-12-2023, 11, 27, 28.90, 37.70, 28.56
22-12-2023, 11, 28, 28.40, 37.80, 28.69
22-12-2023, 11, 29, 29.00, 38.00, 28.63
22-12-2023, 11, 30, 29.20, 37.30, 28.50
22-12-2023, 11, 31, 29.20, 37.20, 28.56
22-12-2023, 11, 32, 29.20, 37.30, 29.00
22-12-2023, 11, 34, 29.00, 37.80, 29.06
22-12-2023, 11, 35, 28.50, 38.80, 28.81
22-12-2023, 11, 36, 27.90, 39.60, 28.94
22-12-2023, 11, 37, 27.30, 40.60, 28.75
22-12-2023, 11, 38, 27.40, 40.80, 28.69
22-12-2023, 11, 39, 27.80, 40.00, 28.56
22-12-2023, 11, 40, 28.10, 39.10, 28.00
22-12-2023, 11, 41, 28.10, 38.60, 27.31
22-12-2023, 11, 42, 28.60, 38.40, 27.06
22-12-2023, 11, 43, 28.30, 37.80, 27.44
22-12-2023, 11, 44, 28.60, 37.60, 27.56
22-12-2023, 11, 46, 29.10, 36.50, 28.19
22-12-2023, 11, 47, 29.20, 36.80, 28.44
22-12-2023, 11, 48, 29.60, 37.00, 28.81
22-12-2023, 11, 49, 30.20, 36.10, 28.94
22-12-2023, 11, 50, 30.10, 35.00, 29.06
22-12-2023, 11, 51, 29.60, 34.50, 28.94
22-12-2023, 11, 52, 29.00, 33.80, 28.88
22-12-2023, 11, 53, 29.10, 33.30, 28.94
22-12-2023, 11, 54, 29.20, 33.20, 29.00
22-12-2023, 11, 55, 29.00, 33.10, 28.75
22-12-2023, 11, 57, 29.40, 33.50, 29.19
22-12-2023, 11, 58, 29.80, 33.60, 29.19
22-12-2023, 11, 59, 30.00, 33.40, 29.50
