Date, Hour, Minute, Air_Temp, Humidity, Surface_Temp
1-1-2000, 0, 0, 22.20, 48.10, 22.31
1-1-2000, 0, 1, 22.10, 49.30, 22.00
1-1-2000, 0, 2, 21.90, 47.10, 21.88
1-1-2000, 0, 3, 21.90, 47.20, 22.00
1-1-2000, 0, 4, 22.10, 47.40, 22.88
1-1-2000, 0, 5, 22.20, 46.70, 24.50
1-1-2000, 0, 6, 22.20, 46.10, 25.19
1-1-2000, 0, 7, 22.10, 45.80, 25.75
1-1-2000, 0, 8, 22.10, 46.70, 26.00
1-1-2000, 0, 9, 22.10, 46.10, 25.81
1-1-2000, 0, 10, 22.00, 45.90, 26.75
1-1-2000, 0, 12, 22.00, 46.50, 26.81
1-1-2000, 0, 13, 22.00, 46.00, 26.50
1-1-2000, 0, 14, 21.90, 46.10, 27.00
1-1-2000, 0, 15, 21.90, 46.40, 27.13
1-1-2000, 0, 16, 22.00, 46.30, 26.75
1-1-2000, 0, 17, 21.90, 46.40, 26.69
1-1-2000, 0, 18, 21.90, 45.90, 26.56
1-1-2000, 0, 19, 21.70, 46.10, 26.13
1-1-2000, 0, 20, 21.60, 46.50, 25.63
1-1-2000, 0, 21, 21.50, 46.30, 25.38
1-1-2000, 0, 23, 21.20, 46.70, 25.94
1-1-2000, 0, 24, 21.20, 46.90, 25.88
1-1-2000, 0, 25, 20.90, 47.20, 25.56
1-1-2000, 0, 26, 20.90, 47.50, 26.00
1-1-2000, 0, 27, 20.90, 48.00, 25.94
1-1-2000, 0, 28, 20.80, 47.90, 26.00
1-1-2000, 0, 29, 20.80, 47.90, 25.44
1-1-2000, 0, 30, 20.70, 47.80, 25.75
1-1-2000, 0, 31, 20.70, 48.00, 26.19
1-1-2000, 0, 32, 20.60, 47.90, 25.38
1-1-2000, 0, 33, 20.60, 48.20, 25.13
1-1-2000, 0, 35, 20.50, 48.20, 26.00
1-1-2000, 0, 36, 20.50, 48.40, 26.19
1-1-2000, 0, 37, 20.50, 48.20, 25.31
1-1-2000, 0, 38, 20.40, 48.30, 25.56
1-1-2000, 0, 39, 20.20, 48.60, 25.63
1-1-2000, 0, 40, 20.20, 49.30, 25.44
1-1-2000, 0, 41, 20.20, 49.10, 25.63
1-1-2000, 0, 42, 20.20, 49.10, 25.75
1-1-2000, 0, 43, 20.10, 49.40, 25.25
1-1-2000, 0, 44, 19.90, 49.60, 25.75
1-1-2000, 0, 46, 19.80, 50.00, 26.00
1-1-2000, 0, 47, 19.80, 49.80, 26.00
1-1-2000, 0, 48, 19.70, 49.80, 25.94
1-1-2000, 0, 49, 19.80, 50.10, 26.31
1-1-2000, 0, 50, 19.80, 50.00, 26.25
1-1-2000, 0, 51, 19.80, 50.00, 26.00
1-1-2000, 0, 52, 19.90, 50.00, 26.25
1-1-2000, 0, 53, 19.90, 49.80, 26.38
1-1-2000, 0, 54, 19.90, 50.00, 25.88
1-1-2000, 0, 55, 19.80, 50.20, 25.25
1-1-2000, 0, 56, 19.70, 50.10, 24.06
1-1-2000, 0, 58, 19.60, 50.20, 23.63
1-1-2000, 0, 59, 19.50, 50.40, 23.56
